ear_mean,ear_min,yaw_mean,yaw_std,pitch_mean,pitch_std,frown_mean,nose_delta_sum,gaze_variance_mean,shoulder_angle_mean,mar_mean,roll_angle_mean,label,label_name
0.3767,0.2728,0.5704,0.0160,0.5909,0.0296,0.4300,0.2901,0.001475,106.59,0.0500,0.00,0,ENFOQUE
0.3758,0.2656,0.5809,0.0198,0.5923,0.0294,0.4314,0.2650,0.001200,104.82,0.0500,0.00,0,ENFOQUE
0.3589,0.2656,0.5625,0.0313,0.4856,0.1295,0.4185,0.2828,0.001330,105.50,0.0500,0.00,0,ENFOQUE
0.3059,0.2272,0.5468,0.0214,0.3723,0.1085,0.4082,0.2426,0.001695,106.76,0.0500,0.00,0,ENFOQUE
0.2716,0.2272,0.5407,0.0122,0.3111,0.0334,0.4015,0.2172,0.001515,107.61,0.0500,0.00,0,ENFOQUE
0.2988,0.2465,0.5612,0.0217,0.3876,0.0770,0.4088,0.2624,0.000995,105.97,0.0500,0.00,0,ENFOQUE
0.3323,0.2465,0.5715,0.0201,0.4559,0.0845,0.4168,0.2515,0.000820,104.50,0.0500,0.00,0,ENFOQUE
0.3626,0.3273,0.5695,0.0183,0.5463,0.0486,0.4215,0.2488,0.000845,104.69,0.0500,0.00,0,ENFOQUE
0.3934,0.3489,0.5657,0.0195,0.5725,0.0489,0.4159,0.3032,0.000955,104.61,0.0500,0.00,0,ENFOQUE
0.4137,0.3626,0.5689,0.0175,0.6008,0.0257,0.4157,0.2868,0.000845,104.00,0.0500,0.00,0,ENFOQUE
0.4075,0.3761,0.5623,0.0093,0.5723,0.0251,0.4108,0.2306,0.000620,105.64,0.0500,0.00,0,ENFOQUE
0.3921,0.3539,0.5768,0.0171,0.5701,0.0206,0.4145,0.2256,0.000520,105.17,0.0500,0.00,0,ENFOQUE
0.3865,0.3454,0.5816,0.0147,0.5619,0.0189,0.4101,0.2270,0.000465,105.85,0.0500,0.00,0,ENFOQUE
0.3879,0.3454,0.5846,0.0099,0.5704,0.0187,0.4106,0.2668,0.000440,106.30,0.0500,0.00,0,ENFOQUE
0.3834,0.3454,0.5773,0.0087,0.5790,0.0186,0.4063,0.2255,0.000445,106.69,0.0500,0.00,0,ENFOQUE
0.3937,0.3144,0.5754,0.0101,0.5952,0.0143,0.4065,0.1741,0.000385,105.38,0.0500,0.00,0,ENFOQUE
0.3994,0.3144,0.5678,0.0130,0.6005,0.0139,0.4075,0.1738,0.000280,105.66,0.0500,0.00,0,ENFOQUE
0.3965,0.3581,0.5665,0.0120,0.5804,0.0246,0.4073,0.2088,0.000200,105.75,0.0500,0.00,0,ENFOQUE
0.4094,0.3581,0.5328,0.0662,0.5938,0.0356,0.4187,0.4637,0.000655,102.65,0.0500,0.00,0,ENFOQUE
0.4060,0.3383,0.5328,0.0745,0.5945,0.0320,0.4238,0.6239,0.001940,102.38,0.0500,0.00,0,ENFOQUE
0.3924,0.3093,0.5370,0.0776,0.5870,0.0210,0.4220,0.5374,0.003515,111.17,0.0500,0.00,0,ENFOQUE
0.3773,0.3093,0.5715,0.0287,0.5723,0.0105,0.4213,0.2597,0.003915,112.95,0.0500,0.00,0,ENFOQUE
0.3941,0.3093,0.6112,0.1261,0.5691,0.0177,0.4191,0.2992,0.002870,108.67,0.0500,0.00,0,ENFOQUE
0.3910,0.3400,0.7720,0.1925,0.5527,0.0258,0.3949,0.2488,0.001795,123.68,0.0500,0.00,1,DISTRACCIÓN
0.3762,0.3037,0.9219,0.0772,0.5232,0.0315,0.3673,0.2439,0.001620,178.86,0.0500,0.00,1,DISTRACCIÓN
0.3281,0.2419,0.8783,0.0771,0.5146,0.0314,0.3587,0.1322,0.001360,233.90,0.0500,0.00,1,DISTRACCIÓN
0.3004,0.2419,0.7940,0.0860,0.5341,0.0496,0.3584,0.1343,0.000645,237.76,0.0500,0.00,1,DISTRACCIÓN
0.3543,0.2615,0.8502,0.1458,0.5823,0.0374,0.3492,0.1177,0.000485,191.26,0.0500,0.00,1,DISTRACCIÓN
0.4194,0.2940,0.9477,0.1191,0.6024,0.0233,0.3501,0.1150,0.000385,178.19,0.0500,0.00,1,DISTRACCIÓN
0.3957,0.2433,0.8626,0.2243,0.5718,0.0482,0.3614,0.2796,0.000710,209.61,0.0500,0.00,1,DISTRACCIÓN
0.6519,0.2433,0.3772,0.5669,0.5560,0.0384,0.3531,0.4168,0.005200,208.30,0.0500,0.00,1,DISTRACCIÓN
0.8732,0.2764,-0.1065,0.3318,0.5614,0.0391,0.3424,0.3704,0.010555,147.19,0.0500,0.00,1,DISTRACCIÓN
0.7828,0.3286,-0.0388,0.3241,0.5868,0.0279,0.3502,0.1984,0.009185,102.96,0.0500,0.00,1,DISTRACCIÓN
0.4545,0.3286,0.2614,0.2740,0.6493,0.0913,0.3901,0.2724,0.003570,110.69,0.0500,0.00,1,DISTRACCIÓN
0.3977,0.3238,0.4373,0.0389,0.7365,0.0769,0.4254,0.3262,0.001450,116.61,0.0500,0.00,1,DISTRACCIÓN
0.3853,0.3184,0.4651,0.0602,0.7995,0.0267,0.4365,0.3723,0.001135,113.13,0.0500,0.00,1,DISTRACCIÓN
0.6114,0.3184,0.2716,0.3277,0.7250,0.1033,0.4048,0.5257,0.001980,103.50,0.0500,0.00,1,DISTRACCIÓN
0.8042,0.3184,-0.0273,0.3269,0.6169,0.1274,0.3656,0.4762,0.004205,101.21,0.0500,0.00,1,DISTRACCIÓN
0.9283,0.6373,-0.2412,0.0439,0.5235,0.0225,0.3354,0.1074,0.004835,99.41,0.0500,0.00,1,DISTRACCIÓN
0.7974,0.6373,-0.2123,0.0360,0.5144,0.0076,0.3426,0.0345,0.002320,99.20,0.0500,0.00,1,DISTRACCIÓN
0.8074,0.7562,-0.1779,0.0194,0.5164,0.0046,0.3459,0.0199,0.000360,97.98,0.0500,0.00,1,DISTRACCIÓN
0.8093,0.7562,-0.1660,0.0179,0.5179,0.0051,0.3468,0.0207,0.000000,97.13,0.0500,0.00,1,DISTRACCIÓN
0.8078,0.7301,-0.1583,0.0212,0.5181,0.0055,0.3480,0.0241,0.000000,96.48,0.0500,0.00,1,DISTRACCIÓN
0.6394,0.3113,-0.0008,0.2376,0.5158,0.0097,0.3613,0.2168,0.000310,98.77,0.0500,0.00,1,DISTRACCIÓN
0.4661,0.3113,0.2456,0.2738,0.5185,0.0114,0.3816,0.2257,0.002295,101.16,0.0500,0.00,1,DISTRACCIÓN
0.3703,0.3113,0.4721,0.0618,0.5333,0.0154,0.4017,0.1979,0.004065,102.84,0.0500,0.00,1,DISTRACCIÓN
0.3853,0.3650,0.5980,0.1291,0.5536,0.0193,0.3955,0.1079,0.003380,101.82,0.0500,0.00,1,DISTRACCIÓN
0.3841,0.3546,0.6936,0.0840,0.5632,0.0112,0.3917,0.1138,0.001415,102.18,0.0500,0.00,1,DISTRACCIÓN
0.3676,0.3305,0.6949,0.0484,0.5602,0.0071,0.3937,0.0362,0.000665,101.70,0.0500,0.00,1,DISTRACCIÓN
0.3445,0.3117,0.6499,0.0286,0.5564,0.0044,0.3994,0.0470,0.000385,100.49,0.0500,0.00,1,DISTRACCIÓN
0.3355,0.3117,0.6258,0.0103,0.5563,0.0055,0.4009,0.0671,0.000135,102.10,0.0500,0.00,1,DISTRACCIÓN
0.3509,0.3144,0.6191,0.0120,0.5532,0.0074,0.4035,0.0591,0.000070,102.24,0.0500,0.00,1,DISTRACCIÓN
0.3643,0.3333,0.6077,0.0143,0.5470,0.0074,0.4068,0.0505,0.000105,100.86,0.0500,0.00,1,DISTRACCIÓN
0.3575,0.3365,0.5903,0.0110,0.5457,0.0064,0.4080,0.0398,0.000110,100.03,0.1800,0.00,2,FATIGA
0.3488,0.3113,0.5759,0.0166,0.5651,0.0363,0.4069,0.1177,0.000115,100.52,0.1800,0.00,2,FATIGA
0.3130,0.2082,0.5780,0.0942,0.5080,0.1404,0.3971,0.5113,0.000665,119.05,0.1800,0.00,2,FATIGA
0.2925,0.2016,0.5751,0.2598,0.5419,0.1597,0.3924,1.5617,0.001985,143.80,0.1800,0.00,2,FATIGA
0.2951,0.2016,0.5790,0.2656,0.5857,0.1510,0.3924,1.5639,0.003150,172.37,0.1800,0.00,2,FATIGA
0.3369,0.2642,0.5062,0.2155,0.6582,0.0318,0.3955,1.2049,0.002995,141.84,0.1800,0.00,2,FATIGA
0.3319,0.2552,0.5249,0.2069,0.6476,0.0311,0.3937,1.0663,0.002460,109.93,0.1800,0.00,2,FATIGA
0.3292,0.2396,0.5384,0.1759,0.6249,0.0285,0.3945,0.8089,0.002110,102.13,0.1800,0.00,2,FATIGA
0.2982,0.2396,0.5743,0.0318,0.5379,0.1033,0.3922,0.3163,0.001925,138.09,0.1800,0.00,2,FATIGA
0.3054,0.2517,0.5515,0.0641,0.5166,0.0888,0.3925,0.4396,0.001755,154.22,0.1800,0.00,2,FATIGA
0.3217,0.2517,0.5317,0.0653,0.5535,0.0860,0.3913,0.4513,0.001430,142.20,0.1800,0.00,2,FATIGA
0.3456,0.2328,0.4981,0.0514,0.6051,0.0195,0.3915,0.3498,0.000905,101.94,0.1800,0.00,2,FATIGA
0.3482,0.2328,0.4976,0.0450,0.6722,0.0898,0.3907,0.3127,0.001145,104.47,0.1800,0.00,2,FATIGA
0.3513,0.2863,0.5218,0.0536,0.7429,0.0690,0.3942,0.2809,0.001930,103.48,0.1800,0.00,2,FATIGA
0.3330,0.2738,0.5731,0.0334,0.7676,0.0309,0.3990,0.2263,0.002095,103.93,0.1800,0.00,2,FATIGA
0.3130,0.2322,0.5395,0.0669,0.5920,0.2151,0.3943,0.3446,0.002550,104.65,0.1800,0.00,2,FATIGA
0.2794,0.1909,0.5017,0.0581,0.5144,0.1697,0.3908,0.4691,0.002475,105.74,0.1800,0.00,2,FATIGA
0.2556,0.1909,0.4920,0.0259,0.5260,0.1415,0.3934,0.4699,0.002095,109.07,0.1800,0.00,2,FATIGA
0.2851,0.1909,0.4935,0.0329,0.5931,0.1310,0.4017,0.6496,0.001485,147.59,0.1800,0.00,2,FATIGA
0.3443,0.2071,0.5024,0.0330,0.6403,0.1478,0.4149,0.8168,0.002810,180.28,0.1800,0.00,2,FATIGA
0.3628,0.2744,0.5091,0.0269,0.5689,0.1514,0.4111,0.7119,0.003400,201.93,0.1800,0.00,2,FATIGA
0.3618,0.2507,0.5113,0.0206,0.5874,0.1134,0.4129,0.4152,0.003030,216.54,0.1800,0.00,2,FATIGA
0.3449,0.2507,0.5102,0.0234,0.5957,0.1160,0.4048,0.3536,0.001695,223.08,0.1800,0.00,2,FATIGA
0.3300,0.2725,0.5113,0.0219,0.6563,0.0462,0.4022,0.1991,0.001115,192.44,0.1800,0.00,2,FATIGA
0.3072,0.2725,0.5092,0.0223,0.6500,0.0390,0.3971,0.1671,0.000615,177.04,0.1800,0.00,2,FATIGA
0.2995,0.2478,0.5451,0.0476,0.6150,0.0301,0.3947,0.2139,0.000415,141.81,0.1800,0.00,2,FATIGA
0.3078,0.2478,0.7053,0.1821,0.5612,0.0661,0.3790,0.3895,0.001165,148.35,0.1800,0.00,2,FATIGA
0.3045,0.1741,0.6945,0.2904,0.5343,0.0644,0.3743,0.9455,0.003175,138.22,0.1800,0.00,2,FATIGA
0.3316,0.1741,0.5275,0.2775,0.5453,0.0995,0.3898,1.2488,0.005895,178.75,0.1800,0.00,2,FATIGA
0.3279,0.1741,0.4528,0.1241,0.5409,0.0980,0.4047,0.9876,0.006450,156.52,0.1800,0.00,2,FATIGA
0.3425,0.2261,0.4247,0.0387,0.4944,0.0433,0.4021,0.4578,0.005505,201.93,0.1800,0.00,2,FATIGA
0.3381,0.2261,0.4604,0.0226,0.5175,0.0280,0.4047,0.1798,0.003670,156.11,0.1800,0.00,2,FATIGA
0.3648,0.2261,0.4778,0.0134,0.5463,0.0148,0.4093,0.1709,0.002055,134.95,0.1800,0.00,2,FATIGA
0.3782,0.3094,0.5352,0.1374,0.5461,0.0258,0.4029,0.3732,0.000985,104.47,0.1800,0.00,2,FATIGA
0.3499,0.2379,0.6380,0.1816,0.5161,0.0560,0.3934,0.6811,0.001565,110.38,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3138,0.2379,0.6997,0.1412,0.5017,0.0491,0.3901,0.7119,0.002215,109.25,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3156,0.2171,0.5788,0.2359,0.4995,0.0586,0.3950,0.8959,0.003215,100.64,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3437,0.2171,0.4902,0.1641,0.5633,0.0627,0.4085,0.5894,0.003895,101.63,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3407,0.1837,0.5353,0.0257,0.5356,0.1689,0.4132,0.6534,0.004245,102.62,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3231,0.1837,0.5405,0.0140,0.5215,0.1650,0.4155,0.5366,0.003865,104.33,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3029,0.1985,0.5415,0.0209,0.5082,0.1262,0.4170,0.3736,0.003215,104.62,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3320,0.2477,0.4997,0.0710,0.5831,0.0487,0.4160,0.2835,0.002540,105.05,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4041,0.2477,0.4357,0.0793,0.6374,0.0407,0.4076,0.3279,0.002645,104.18,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4206,0.3106,0.4299,0.0779,0.6442,0.0335,0.4102,0.3610,0.002870,102.14,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3758,0.3106,0.5076,0.0582,0.6237,0.0363,0.4176,0.2930,0.003235,100.84,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3683,0.3106,0.5244,0.0375,0.6177,0.0226,0.4189,0.2219,0.004280,146.68,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3771,0.3337,0.4945,0.0255,0.6305,0.0137,0.4151,0.0676,0.004055,186.47,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3827,0.3337,0.4841,0.0090,0.6330,0.0060,0.4133,0.0387,0.001960,195.11,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3969,0.3790,0.4934,0.0115,0.6357,0.0047,0.4114,0.0446,0.000290,194.30,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3994,0.3819,0.5039,0.0056,0.6408,0.0113,0.4097,0.0634,0.000045,194.94,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4056,0.3727,0.5085,0.0050,0.6441,0.0115,0.4098,0.0729,0.000140,142.99,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3361,0.1396,0.4894,0.0323,0.5908,0.0837,0.4043,0.2231,0.000485,150.47,0.0500,0.00,4,AGOBIO POSTURAL
0.2426,0.1323,0.4519,0.0411,0.5140,0.0764,0.3929,0.2402,0.001715,210.59,0.0500,0.00,4,AGOBIO POSTURAL
0.1651,0.1316,0.4359,0.0242,0.4393,0.0441,0.3811,0.2274,0.002845,256.92,0.0500,0.00,4,AGOBIO POSTURAL
0.1647,0.1143,0.4671,0.0466,0.4053,0.0504,0.3814,0.3929,0.004770,209.56,0.0500,0.00,4,AGOBIO POSTURAL
0.1838,0.1143,0.5253,0.0408,0.3987,0.0485,0.3830,0.4426,0.012590,144.32,0.0500,0.00,4,AGOBIO POSTURAL
0.2297,0.1143,0.5478,0.0228,0.4443,0.0521,0.3795,0.2953,0.022230,96.47,0.0500,0.00,4,AGOBIO POSTURAL
0.2692,0.2221,0.5376,0.0211,0.4276,0.0702,0.3810,0.2030,0.021435,96.77,0.0500,0.00,4,AGOBIO POSTURAL
0.2714,0.2221,0.5269,0.0243,0.4009,0.0714,0.3854,0.2557,0.011950,97.16,0.0500,0.00,4,AGOBIO POSTURAL
0.3022,0.2221,0.5398,0.0318,0.4834,0.1317,0.3952,0.2460,0.005110,99.82,0.0500,0.00,4,AGOBIO POSTURAL
0.3770,0.2530,0.4779,0.1129,0.6106,0.0813,0.3999,0.3854,0.004185,101.43,0.0500,0.00,4,AGOBIO POSTURAL
0.4626,0.3404,0.4339,0.1018,0.7026,0.0756,0.3961,0.3763,0.004330,100.28,0.0500,0.00,4,AGOBIO POSTURAL
0.6251,0.4162,0.2756,0.1753,0.7388,0.0490,0.3703,0.3240,0.003605,99.98,0.0500,0.00,4,AGOBIO POSTURAL
0.5772,0.3081,0.3599,0.2560,0.7065,0.0453,0.3812,0.4230,0.003080,99.91,0.0500,0.00,4,AGOBIO POSTURAL
0.4724,0.3071,0.5000,0.2609,0.6886,0.0397,0.3983,0.8979,0.002775,114.97,0.0500,0.00,4,AGOBIO POSTURAL
0.3976,0.3071,0.6102,0.1317,0.7060,0.0615,0.4221,0.9982,0.002835,115.23,0.0500,0.00,4,AGOBIO POSTURAL
0.3956,0.3071,0.5710,0.0763,0.7021,0.0804,0.4241,0.8042,0.001500,108.26,0.0500,0.00,4,AGOBIO POSTURAL
0.3548,0.2623,0.5661,0.0252,0.6216,0.1130,0.4174,0.3229,0.001190,100.15,0.0500,0.00,4,AGOBIO POSTURAL
0.3088,0.2623,0.5976,0.0462,0.5148,0.0444,0.4034,0.1778,0.000825,98.23,0.0500,0.00,4,AGOBIO POSTURAL
0.2772,0.2527,0.6607,0.0770,0.4407,0.0618,0.3919,0.1609,0.000505,99.72,0.0500,0.00,4,AGOBIO POSTURAL
0.2543,0.2043,0.7252,0.0344,0.3825,0.0523,0.3810,0.1747,0.000395,101.09,0.0500,0.00,4,AGOBIO POSTURAL
0.2581,0.2043,0.7186,0.0826,0.4035,0.1193,0.3841,0.3220,0.000565,105.09,0.0500,0.00,4,AGOBIO POSTURAL
0.3127,0.2171,0.6429,0.1183,0.5342,0.1578,0.4039,0.3401,0.001735,105.65,0.0500,0.00,4,AGOBIO POSTURAL
0.3660,0.2210,0.5425,0.0727,0.6999,0.1102,0.4287,0.3776,0.002140,124.42,0.0500,0.00,4,AGOBIO POSTURAL
0.3798,0.3411,0.5096,0.0318,0.7387,0.0657,0.4251,0.2599,0.001430,134.75,0.0500,0.00,4,AGOBIO POSTURAL
0.3489,0.2708,0.5173,0.0391,0.6692,0.1201,0.4098,0.1977,0.000770,124.40,0.0500,0.00,4,AGOBIO POSTURAL
0.3352,0.2708,0.5645,0.0388,0.5799,0.0674,0.3954,0.1534,0.000945,107.82,0.0500,0.00,4,AGOBIO POSTURAL
0.4765,0.3151,0.5286,0.0188,0.6320,0.0133,0.4025,0.1639,0.000090,99.89,0.0500,0.00,0,ENFOQUE
0.4703,0.3898,0.5214,0.0124,0.6206,0.0221,0.3989,0.1159,0.000050,99.08,0.0500,0.00,0,ENFOQUE
0.4526,0.3820,0.5168,0.0168,0.6090,0.0198,0.3925,0.1102,0.000010,99.16,0.0500,0.00,0,ENFOQUE
0.4838,0.3820,0.5038,0.0249,0.6100,0.0191,0.3898,0.0899,0.000040,99.20,0.0500,0.00,0,ENFOQUE
0.5188,0.4142,0.5107,0.0384,0.6295,0.0129,0.3925,0.1223,0.000080,99.08,0.0500,0.00,0,ENFOQUE
0.5289,0.4142,0.5067,0.0445,0.6382,0.0106,0.3951,0.1370,0.000125,98.78,0.0500,0.00,0,ENFOQUE
0.5353,0.4142,0.4799,0.0585,0.6474,0.0140,0.3934,0.1248,0.000180,98.91,0.0500,0.00,0,ENFOQUE
0.5659,0.5193,0.4409,0.0179,0.6575,0.0104,0.3927,0.1020,0.000185,98.82,0.0500,0.00,0,ENFOQUE
0.5698,0.5019,0.4421,0.0205,0.6630,0.0059,0.3947,0.0966,0.000145,98.85,0.0500,0.00,0,ENFOQUE
0.5560,0.5019,0.4508,0.0222,0.6618,0.0065,0.4025,0.1197,0.000065,99.45,0.0500,0.00,0,ENFOQUE
0.5360,0.4692,0.4738,0.0433,0.6632,0.0063,0.4073,0.1428,0.000070,99.25,0.0500,0.00,0,ENFOQUE
0.5088,0.4677,0.5071,0.0388,0.6644,0.0078,0.4176,0.1711,0.000150,99.18,0.0500,0.00,0,ENFOQUE
0.4685,0.3001,0.6105,0.1769,0.6593,0.0189,0.4155,0.3993,0.000575,98.98,0.0500,0.00,0,ENFOQUE
0.4667,0.3001,0.6286,0.1675,0.6497,0.0213,0.4109,0.3683,0.001155,97.84,0.0500,0.00,0,ENFOQUE
0.4078,0.2537,0.6380,0.1272,0.6254,0.0173,0.4127,0.2572,0.001425,99.81,0.0500,0.00,0,ENFOQUE
0.4060,0.2537,0.6080,0.1403,0.6085,0.0892,0.4143,0.7852,0.002755,114.13,0.0500,0.00,0,ENFOQUE
0.4503,0.2552,0.5676,0.1616,0.6753,0.1336,0.4136,1.0605,0.004215,129.58,0.0500,0.00,1,DISTRACCIÓN
0.5566,0.4797,0.4437,0.0873,0.7507,0.0758,0.4226,0.7171,0.004545,119.86,0.0500,0.00,1,DISTRACCIÓN
0.5920,0.4459,0.3849,0.0948,0.7428,0.0513,0.4315,0.3510,0.002055,105.21,0.0500,0.00,1,DISTRACCIÓN
0.5952,0.3542,0.3367,0.0452,0.7124,0.0325,0.4411,0.1753,0.001000,96.48,0.0500,0.00,1,DISTRACCIÓN
0.6032,0.3542,0.3421,0.0388,0.7001,0.0188,0.4285,0.0891,0.000275,96.62,0.0500,0.00,1,DISTRACCIÓN
0.6999,0.4589,0.3045,0.0676,0.6974,0.0281,0.4254,0.1544,0.000125,97.38,0.0500,0.00,1,DISTRACCIÓN
0.7422,0.5608,0.2987,0.0631,0.6783,0.0320,0.4220,0.1842,0.000290,97.85,0.0500,0.00,1,DISTRACCIÓN
0.6112,0.5095,0.3930,0.0868,0.6649,0.0398,0.4088,0.2611,0.001260,97.65,0.0500,0.00,1,DISTRACCIÓN
0.5737,0.5095,0.4620,0.0594,0.6460,0.0369,0.3961,0.2302,0.002105,97.61,0.0500,0.00,1,DISTRACCIÓN
0.5136,0.3403,0.5531,0.1199,0.6363,0.0242,0.3936,0.1862,0.001755,97.81,0.0500,0.00,1,DISTRACCIÓN
0.4840,0.3403,0.7382,0.2083,0.6382,0.0298,0.3983,0.1911,0.001025,97.93,0.0500,0.00,1,DISTRACCIÓN
0.4220,0.2771,0.8033,0.1672,0.5816,0.0940,0.4001,0.4029,0.001365,116.91,0.0500,0.00,1,DISTRACCIÓN
0.4039,0.2128,0.6612,0.1989,0.5450,0.0799,0.3912,0.5434,0.002430,128.05,0.0500,0.00,1,DISTRACCIÓN
0.4221,0.2128,0.5124,0.0456,0.5499,0.0780,0.3884,0.6294,0.003470,151.40,0.0500,0.00,1,DISTRACCIÓN
0.5077,0.2824,0.4953,0.0419,0.6195,0.0407,0.3865,0.6062,0.003470,136.12,0.0500,0.00,1,DISTRACCIÓN
0.4977,0.3028,0.4847,0.0250,0.5739,0.0949,0.3790,0.4057,0.002700,104.09,0.0500,0.00,1,DISTRACCIÓN
0.4205,0.3028,0.4813,0.0219,0.5177,0.0785,0.3798,0.2720,0.002230,169.30,0.0500,0.00,1,DISTRACCIÓN
0.3828,0.3028,0.4769,0.0146,0.4836,0.0335,0.3863,0.0860,0.002340,235.01,0.0500,0.00,1,DISTRACCIÓN
0.3675,0.2516,0.6489,0.2524,0.5602,0.0745,0.4059,0.2145,0.002045,227.14,0.0500,0.00,1,DISTRACCIÓN
0.4503,0.2516,0.5926,0.3131,0.5857,0.0595,0.4059,0.4012,0.001525,162.67,0.0500,0.00,1,DISTRACCIÓN
0.6443,0.2516,0.3839,0.3407,0.5938,0.0426,0.4089,0.4101,0.002600,97.42,0.0500,0.00,1,DISTRACCIÓN
0.7017,0.4521,0.3015,0.1877,0.5996,0.0328,0.3940,0.2775,0.004250,96.47,0.0500,0.00,1,DISTRACCIÓN
0.5964,0.4521,0.4498,0.1339,0.6294,0.0173,0.3906,0.1872,0.004315,96.29,0.0500,0.00,1,DISTRACCIÓN
0.5673,0.4521,0.4942,0.0290,0.6380,0.0121,0.3872,0.0714,0.002725,96.53,0.0500,0.00,1,DISTRACCIÓN
0.5800,0.5058,0.4697,0.0219,0.6434,0.0156,0.3925,0.0943,0.000990,96.84,0.0500,0.00,1,DISTRACCIÓN
0.5792,0.5058,0.4577,0.0181,0.6623,0.0164,0.3929,0.0810,0.000420,96.92,0.0500,0.00,1,DISTRACCIÓN
0.5894,0.5058,0.4566,0.0166,0.6749,0.0117,0.3921,0.0673,0.000175,96.72,0.0500,0.00,1,DISTRACCIÓN
0.5756,0.4729,0.4794,0.0319,0.6661,0.0205,0.3930,0.0926,0.000165,98.75,0.0500,0.00,1,DISTRACCIÓN
0.5428,0.4729,0.5106,0.0287,0.6477,0.0200,0.3952,0.1400,0.000210,97.92,0.0500,0.00,1,DISTRACCIÓN
0.4791,0.2539,0.5972,0.1197,0.6143,0.0486,0.3971,0.6434,0.000985,105.08,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4424,0.2539,0.6244,0.1087,0.5875,0.0647,0.3921,0.7989,0.001605,103.26,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4288,0.2539,0.6221,0.0975,0.5964,0.0753,0.3872,0.8463,0.001820,94.54,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4503,0.2710,0.5620,0.0256,0.5864,0.0781,0.3754,0.8635,0.001280,93.80,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4861,0.3325,0.5639,0.0260,0.5893,0.0533,0.3729,0.4996,0.000970,93.54,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4958,0.3050,0.5521,0.0404,0.6475,0.0656,0.3773,0.3988,0.001030,93.49,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4802,0.3050,0.5512,0.0526,0.7077,0.0404,0.3917,0.4021,0.001425,94.00,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4726,0.3050,0.5207,0.0548,0.7315,0.0190,0.4065,0.3759,0.001345,94.99,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4825,0.4033,0.5006,0.0380,0.7206,0.0212,0.4108,0.2878,0.000740,95.46,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4845,0.4033,0.5009,0.0287,0.7083,0.0234,0.4086,0.2585,0.000235,95.89,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4908,0.4231,0.5005,0.0252,0.6857,0.0315,0.4051,0.2941,0.000225,95.77,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4776,0.3148,0.5018,0.0344,0.6710,0.0512,0.3979,0.7913,0.001000,98.67,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4660,0.3148,0.4986,0.0356,0.6271,0.0793,0.3813,0.7529,0.003695,99.20,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4760,0.3148,0.4991,0.0320,0.5819,0.0471,0.3778,0.5782,0.003635,132.77,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5077,0.4152,0.5056,0.0183,0.5904,0.0211,0.3815,0.1132,0.001545,168.85,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4966,0.4021,0.5135,0.0144,0.6016,0.0128,0.3835,0.1012,0.000095,168.74,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5003,0.4021,0.5207,0.0220,0.5965,0.0185,0.3735,0.1235,0.000065,207.57,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5066,0.4021,0.5146,0.0266,0.6015,0.0249,0.3764,0.1414,0.000080,226.47,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5076,0.4123,0.5151,0.0305,0.6373,0.0392,0.3961,0.1684,0.000310,232.84,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5160,0.4630,0.5160,0.0270,0.6464,0.0331,0.4102,0.1893,0.000430,209.61,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5257,0.4299,0.5166,0.0147,0.6204,0.0434,0.4005,0.2560,0.000560,163.46,0.1800,0.00,3,SOBREESTIMULACIÓN
